Donor_ID,Project_ID,Score
DNR0391,PRJ1191,0.8059
DNR0391,PRJ0571,0.9681
DNR0391,PRJ1410,0.522
DNR0392,PRJ1864,0.6077
DNR0392,PRJ0743,0.7199
DNR0392,PRJ0755,0.7433
DNR0392,PRJ0322,0.9882
DNR0392,PRJ1028,0.6428
DNR0392,PRJ0103,0.5217
DNR0392,PRJ1243,0.6781
DNR0392,PRJ0055,0.9123
DNR0392,PRJ0829,0.6688
DNR0392,PRJ1862,0.539
DNR0393,PRJ1575,0.7174
DNR0393,PRJ1992,0.5664
DNR0393,PRJ0950,0.7363
DNR0393,PRJ1803,0.8326
DNR0393,PRJ0144,0.9521
DNR0393,PRJ0454,0.7076
DNR0393,PRJ0680,0.6583
DNR0393,PRJ1825,0.5927
DNR0393,PRJ1911,0.823
DNR0393,PRJ0006,0.6966
DNR0394,PRJ0695,0.921
DNR0394,PRJ0332,0.7038
DNR0394,PRJ1174,0.9448
DNR0394,PRJ1662,0.9565
DNR0394,PRJ0840,0.5261
DNR0394,PRJ0138,0.6214
DNR0394,PRJ0955,0.7969
DNR0394,PRJ1495,0.9305
DNR0394,PRJ1232,0.6525
DNR0394,PRJ1242,0.5723
DNR0395,PRJ1074,0.56
DNR0395,PRJ1129,0.5513
DNR0395,PRJ0637,0.6284
DNR0395,PRJ1771,0.9757
DNR0395,PRJ0357,0.8219
DNR0395,PRJ0079,0.5601
DNR0395,PRJ1425,0.6223
DNR0395,PRJ1568,0.6397
DNR0395,PRJ1595,0.8851
DNR0395,PRJ1876,0.6939
DNR0396,PRJ0418,0.9177
DNR0396,PRJ1021,0.888
DNR0396,PRJ1592,0.9966
DNR0396,PRJ1340,0.8169
DNR0396,PRJ1038,0.7386
DNR0396,PRJ0504,0.6916
DNR0396,PRJ1912,0.5833
DNR0396,PRJ1972,0.8545
DNR0396,PRJ1746,0.6666
DNR0396,PRJ1140,0.605
DNR0397,PRJ0125,0.9575
DNR0397,PRJ0856,0.5268
DNR0397,PRJ1701,0.7478
DNR0397,PRJ1339,0.6013
DNR0397,PRJ0756,0.6438
DNR0397,PRJ0537,0.6185
DNR0397,PRJ1151,0.6778
DNR0397,PRJ1937,0.8156
DNR0397,PRJ1114,0.9676
DNR0397,PRJ0948,0.5632
DNR0398,PRJ1939,0.6639
DNR0398,PRJ1404,0.8656
DNR0398,PRJ0894,0.8414
DNR0398,PRJ1900,0.5083
DNR0398,PRJ0713,0.6354
DNR0398,PRJ0435,0.9019
DNR0398,PRJ1605,0.6904
DNR0398,PRJ0775,0.8218
DNR0398,PRJ1349,0.8889
DNR0398,PRJ1828,0.5498
DNR0399,PRJ0900,0.6615
DNR0399,PRJ0981,0.8691
DNR0399,PRJ1474,0.578
DNR0399,PRJ0682,0.5222
DNR0399,PRJ0236,0.6616
DNR0399,PRJ0473,0.92
DNR0399,PRJ0984,0.5053
DNR0399,PRJ0137,0.7795
DNR0399,PRJ1918,0.9125
DNR0399,PRJ1832,0.8083
DNR0400,PRJ0811,0.7029
DNR0400,PRJ1765,0.561
DNR0400,PRJ1250,0.7143
DNR0400,PRJ0949,0.6014
DNR0400,PRJ0297,0.9755
DNR0400,PRJ0623,0.9192
DNR0400,PRJ1089,0.5298
DNR0400,PRJ0959,0.9311
DNR0400,PRJ0728,0.7831
DNR0400,PRJ0688,0.7952
DNR0401,PRJ0614,0.9983
DNR0401,PRJ1131,0.8905
DNR0401,PRJ1884,0.9167
DNR0401,PRJ0748,0.7146
DNR0401,PRJ0396,0.6155
DNR0401,PRJ1828,0.9671
DNR0401,PRJ1292,0.6759
DNR0401,PRJ1967,0.9331
DNR0401,PRJ0068,0.6053
DNR0401,PRJ1386,0.8056
DNR0402,PRJ1122,0.9754
DNR0402,PRJ1094,0.8668
DNR0402,PRJ1195,0.8735
DNR0402,PRJ1025,0.5288
DNR0402,PRJ0260,0.8385
DNR0402,PRJ0835,0.5453
DNR0402,PRJ1364,0.9675
DNR0402,PRJ1395,0.7436
DNR0402,PRJ1407,0.6647
DNR0402,PRJ0931,0.776
DNR0403,PRJ0143,0.5368
DNR0403,PRJ0770,0.6254
DNR0403,PRJ0082,0.6071
DNR0403,PRJ0463,0.5422
DNR0403,PRJ1683,0.7385
DNR0403,PRJ1322,0.5938
DNR0403,PRJ1458,0.9418
DNR0403,PRJ1687,0.7772
DNR0403,PRJ1105,0.6821
DNR0403,PRJ0471,0.6015
DNR0404,PRJ0270,0.8082
DNR0404,PRJ0960,0.7382
DNR0404,PRJ0524,0.6716
DNR0404,PRJ1153,0.6324
DNR0404,PRJ1017,0.874
DNR0404,PRJ0340,0.8881
DNR0404,PRJ0776,0.7952
DNR0404,PRJ0318,0.7413
DNR0404,PRJ0293,0.5375
DNR0404,PRJ1024,0.6704
DNR0405,PRJ0424,0.7389
DNR0405,PRJ1309,0.8879
DNR0405,PRJ0453,0.7024
DNR0405,PRJ1482,0.7733
DNR0405,PRJ0760,0.6634
DNR0405,PRJ1427,0.8412
DNR0405,PRJ0960,0.9899
DNR0405,PRJ1212,0.5278
DNR0405,PRJ1062,0.7989
DNR0405,PRJ1402,0.5016
DNR0406,PRJ1426,0.5563
DNR0406,PRJ1862,0.5948
DNR0406,PRJ1747,0.6125
DNR0406,PRJ1211,0.7065
DNR0406,PRJ1579,0.6033
DNR0406,PRJ0673,0.9399
DNR0406,PRJ0247,0.6789
DNR0406,PRJ0194,0.738
DNR0406,PRJ1197,0.7982
DNR0406,PRJ0269,0.9856
DNR0407,PRJ0680,0.8676
DNR0407,PRJ0761,0.9677
DNR0407,PRJ1350,0.8961
DNR0407,PRJ0227,0.5607
DNR0407,PRJ1117,0.6247
DNR0407,PRJ1579,0.8851
DNR0407,PRJ1636,0.984
DNR0407,PRJ0511,0.5059
DNR0407,PRJ0890,0.8925
DNR0407,PRJ0697,0.9772
DNR0408,PRJ1383,0.7473
DNR0408,PRJ1056,0.9061
DNR0408,PRJ0988,0.5557
DNR0408,PRJ1917,0.6831
DNR0408,PRJ0483,0.9111
DNR0408,PRJ1444,0.6467
DNR0408,PRJ1347,0.7052
DNR0408,PRJ0453,0.8577
DNR0408,PRJ1359,0.5793
DNR0408,PRJ0315,0.6446
DNR0409,PRJ0023,0.8217
DNR0409,PRJ1307,0.6838
DNR0409,PRJ1927,0.6652
DNR0409,PRJ0236,0.5625
DNR0409,PRJ1292,0.9291
DNR0409,PRJ1979,0.86
DNR0409,PRJ0573,0.7016
DNR0409,PRJ1591,0.6606
DNR0409,PRJ0478,0.5911
DNR0409,PRJ1615,0.8844
DNR0410,PRJ0496,0.842
DNR0410,PRJ0454,0.505
DNR0410,PRJ1623,0.6058
DNR0410,PRJ1603,0.5306
DNR0410,PRJ0218,0.8656
DNR0410,PRJ0272,0.7329
DNR0410,PRJ1293,0.6151
DNR0410,PRJ0299,0.7765
DNR0410,PRJ0324,0.6506
DNR0410,PRJ1531,0.5564
DNR0411,PRJ0514,0.8728
DNR0411,PRJ1738,0.7484
DNR0411,PRJ1297,0.8638
DNR0411,PRJ0161,0.8805
DNR0411,PRJ0023,0.7042
DNR0411,PRJ0878,0.9961
DNR0411,PRJ0414,0.6179
DNR0411,PRJ1011,0.9153
DNR0411,PRJ0830,0.6487
DNR0411,PRJ1371,0.9199
DNR0412,PRJ0422,0.7594
DNR0412,PRJ0744,0.5441
DNR0412,PRJ1067,0.9766
DNR0412,PRJ0106,0.7226
DNR0412,PRJ1768,0.9393
DNR0412,PRJ0874,0.9131
DNR0412,PRJ0053,0.9618
DNR0412,PRJ1852,0.8842
DNR0412,PRJ0463,0.5451
DNR0412,PRJ1192,0.968
DNR0413,PRJ0809,0.9105
DNR0413,PRJ1143,0.5021
DNR0413,PRJ1191,0.9993
DNR0413,PRJ1809,0.9084
DNR0413,PRJ1218,0.8126
DNR0413,PRJ1303,0.9303
DNR0413,PRJ0731,0.5166
DNR0413,PRJ0026,0.7814
DNR0413,PRJ1260,0.7155
DNR0413,PRJ0317,0.7848
DNR0414,PRJ1532,0.9954
DNR0414,PRJ0994,0.6162
DNR0414,PRJ1106,0.6054
DNR0414,PRJ0615,0.9586
DNR0414,PRJ1475,0.6369
DNR0414,PRJ0789,0.7236
DNR0414,PRJ0498,0.5452
DNR0414,PRJ0663,0.8269
DNR0414,PRJ1701,0.847
DNR0414,PRJ1585,0.9336
DNR0415,PRJ1362,0.653
DNR0415,PRJ0646,0.9076
DNR0415,PRJ0327,0.5765
DNR0415,PRJ0208,0.633
DNR0415,PRJ1305,0.5317
DNR0415,PRJ0454,0.507
DNR0415,PRJ1415,0.949
DNR0415,PRJ0750,0.897
DNR0415,PRJ0157,0.656
DNR0415,PRJ1750,0.5066
DNR0416,PRJ0681,0.9052
DNR0416,PRJ1917,0.7484
DNR0416,PRJ0744,0.832
DNR0416,PRJ1832,0.7517
DNR0416,PRJ0960,0.6394
DNR0416,PRJ0968,0.875
DNR0416,PRJ0428,0.6521
DNR0416,PRJ0299,0.7912
DNR0416,PRJ1495,0.7105
DNR0416,PRJ1837,0.5289
DNR0417,PRJ1285,0.5431
DNR0417,PRJ1813,0.85
DNR0417,PRJ0477,0.7806
DNR0417,PRJ0201,0.6424
DNR0417,PRJ0558,0.8155
DNR0417,PRJ1806,0.5426
DNR0417,PRJ1018,0.8368
DNR0417,PRJ1477,0.8679
DNR0417,PRJ0493,0.5819
DNR0417,PRJ1013,0.7196
DNR0418,PRJ0730,0.795
DNR0418,PRJ1960,0.5397
DNR0418,PRJ1361,0.7548
DNR0418,PRJ1140,0.6805
DNR0418,PRJ1654,0.8256
DNR0418,PRJ0309,0.7482
DNR0418,PRJ0994,0.5649
DNR0418,PRJ0307,0.6642
DNR0418,PRJ1219,0.7615
DNR0418,PRJ1901,0.7322
DNR0419,PRJ1048,0.9326
DNR0419,PRJ1152,0.7605
DNR0419,PRJ1533,0.9887
DNR0419,PRJ0504,0.6892
DNR0419,PRJ1120,0.5243
DNR0419,PRJ1056,0.8335
DNR0419,PRJ1037,0.8107
DNR0419,PRJ1140,0.7836
DNR0419,PRJ0650,0.7204
DNR0419,PRJ1919,0.9463
DNR0420,PRJ1660,0.6874
DNR0420,PRJ1093,0.6077
DNR0420,PRJ1808,0.642
DNR0420,PRJ0163,0.7858
DNR0420,PRJ0156,0.6671
DNR0420,PRJ1307,0.7265
DNR0420,PRJ1960,0.8079
DNR0420,PRJ1507,0.7651
DNR0420,PRJ0379,0.5643
DNR0420,PRJ1279,0.7826
DNR0421,PRJ0198,0.767
DNR0421,PRJ0369,0.8635
DNR0421,PRJ1357,0.779
DNR0421,PRJ1893,0.8159
DNR0421,PRJ1082,0.614
DNR0421,PRJ1790,0.5846
DNR0421,PRJ1124,0.8611
DNR0421,PRJ1247,0.8236
DNR0421,PRJ1389,0.6677
DNR0421,PRJ0985,0.862
DNR0422,PRJ1642,0.5742
DNR0422,PRJ1840,0.6872
DNR0422,PRJ0724,0.5178
DNR0422,PRJ0297,0.8534
DNR0422,PRJ0119,0.5443
DNR0422,PRJ1992,0.6081
DNR0422,PRJ0628,0.5693
DNR0422,PRJ0327,0.8575
DNR0422,PRJ0081,0.928
DNR0422,PRJ1521,0.5239
DNR0423,PRJ0589,0.8707
DNR0423,PRJ0752,0.804
DNR0423,PRJ1158,0.554
DNR0423,PRJ0254,0.6079
DNR0423,PRJ1131,0.6519
DNR0423,PRJ0919,0.6175
DNR0423,PRJ1576,0.9975
DNR0423,PRJ0534,0.7152
DNR0423,PRJ0681,0.9736
DNR0423,PRJ0890,0.6794
DNR0424,PRJ1812,0.8355
DNR0424,PRJ0998,0.9979
DNR0424,PRJ0191,0.5349
DNR0424,PRJ1717,0.7187
DNR0424,PRJ1025,0.7689
DNR0424,PRJ0924,0.8255
DNR0424,PRJ0699,0.7027
DNR0424,PRJ0755,0.925
DNR0424,PRJ0846,0.5609
DNR0424,PRJ1093,0.755
DNR0425,PRJ1784,0.9499
DNR0425,PRJ1871,0.8359
DNR0425,PRJ1389,0.9816
DNR0425,PRJ0107,0.611
DNR0425,PRJ1079,0.5024
DNR0425,PRJ1783,0.8421
DNR0425,PRJ1770,0.9141
DNR0425,PRJ1414,0.6203
DNR0425,PRJ1600,0.9678
DNR0425,PRJ0191,0.604
DNR0426,PRJ0512,0.5704
DNR0426,PRJ0891,0.9512
DNR0426,PRJ0508,0.7053
DNR0426,PRJ1524,0.7525
DNR0426,PRJ1684,0.8141
DNR0426,PRJ0654,0.635
DNR0426,PRJ1206,0.9833
DNR0426,PRJ0158,0.8329
DNR0426,PRJ0480,0.6763
DNR0426,PRJ1199,0.9373
DNR0427,PRJ0132,0.9822
DNR0427,PRJ0210,0.8513
DNR0427,PRJ1352,0.5352
DNR0427,PRJ0990,0.5183
DNR0427,PRJ0809,0.874
DNR0427,PRJ0192,0.8281
DNR0427,PRJ1852,0.8055
DNR0427,PRJ1293,0.9284
DNR0427,PRJ1426,0.5523
DNR0427,PRJ0303,0.7097
DNR0428,PRJ1738,0.714
DNR0428,PRJ1996,0.6925
DNR0428,PRJ0244,0.7295
DNR0428,PRJ0085,0.5147
DNR0428,PRJ0635,0.6726
DNR0428,PRJ0272,0.6511
DNR0428,PRJ1883,0.812
DNR0428,PRJ1278,0.8004
DNR0428,PRJ1485,0.5844
DNR0428,PRJ0846,0.6732
DNR0429,PRJ0849,0.9898
DNR0429,PRJ1931,0.9145
DNR0429,PRJ1974,0.8559
DNR0429,PRJ0625,0.5655
DNR0429,PRJ1727,0.8395
DNR0429,PRJ0174,0.5551
DNR0429,PRJ0452,0.6245
DNR0429,PRJ1476,0.9316
DNR0429,PRJ1612,0.9742
DNR0429,PRJ0628,0.7355
DNR0430,PRJ1680,0.6445
DNR0430,PRJ1834,0.9235
DNR0430,PRJ1716,0.6904
DNR0430,PRJ1748,0.5674
DNR0430,PRJ0374,0.9324
DNR0430,PRJ1854,0.579
DNR0430,PRJ0370,0.789
DNR0430,PRJ1923,0.927
DNR0430,PRJ0534,0.5249
DNR0430,PRJ0036,0.7644
DNR0431,PRJ1610,0.8046
DNR0431,PRJ0300,0.8352
DNR0431,PRJ0261,0.5128
DNR0431,PRJ0999,0.7353
DNR0431,PRJ0418,0.6427
DNR0431,PRJ1420,0.8448
DNR0431,PRJ0762,0.6939
DNR0431,PRJ0658,0.8953
DNR0431,PRJ0280,0.8412
DNR0431,PRJ1192,0.7809
DNR0432,PRJ1247,0.9147
DNR0432,PRJ1434,0.7347
DNR0432,PRJ0649,0.7459
DNR0432,PRJ1245,0.6145
DNR0432,PRJ0706,0.8549
DNR0432,PRJ1293,0.5057
DNR0432,PRJ1742,0.9198
DNR0432,PRJ1195,0.593
DNR0432,PRJ0059,0.9018
DNR0432,PRJ1987,0.5192
DNR0433,PRJ1198,0.5288
DNR0433,PRJ1339,0.9461
DNR0433,PRJ1737,0.6117
DNR0433,PRJ1951,0.6376
DNR0433,PRJ1989,0.6437
DNR0433,PRJ0637,0.7745
DNR0433,PRJ1944,0.6996
DNR0433,PRJ1968,0.785
DNR0433,PRJ0453,0.5409
DNR0433,PRJ1267,0.6672
DNR0434,PRJ1721,0.7326
DNR0434,PRJ1281,0.6265
DNR0434,PRJ0254,0.569
DNR0434,PRJ1954,0.8213
DNR0434,PRJ0312,0.9078
DNR0434,PRJ1013,0.9593
DNR0434,PRJ0725,0.9299
DNR0434,PRJ1152,0.544
DNR0434,PRJ0005,0.7501
DNR0434,PRJ1441,0.9331
DNR0435,PRJ1095,0.7025
DNR0435,PRJ1179,0.9849
DNR0435,PRJ0376,0.6341
DNR0435,PRJ1229,0.9454
DNR0435,PRJ0947,0.706
DNR0435,PRJ0992,0.6175
DNR0435,PRJ1611,0.9365
DNR0435,PRJ1425,0.6798
DNR0435,PRJ1019,0.6889
DNR0435,PRJ1123,0.7128
DNR0436,PRJ1438,0.6096
DNR0436,PRJ0637,0.5768
DNR0436,PRJ0966,0.8574
DNR0436,PRJ1265,0.7761
DNR0436,PRJ0612,0.6303
DNR0436,PRJ0271,0.8015
DNR0436,PRJ1747,0.9065
DNR0436,PRJ1301,0.8282
DNR0436,PRJ0431,0.967
DNR0436,PRJ0979,0.5259
DNR0437,PRJ0761,0.931
DNR0437,PRJ0376,0.8574
DNR0437,PRJ1320,0.7991
DNR0437,PRJ0871,0.6077
DNR0437,PRJ1977,0.8097
DNR0437,PRJ1744,0.5223
DNR0437,PRJ1617,0.9367
DNR0437,PRJ1044,0.9521
DNR0437,PRJ0592,0.8876
DNR0437,PRJ0321,0.5557
DNR0438,PRJ0429,0.7438
DNR0438,PRJ0681,0.7947
DNR0438,PRJ0308,0.5207
DNR0438,PRJ0869,0.8233
DNR0438,PRJ0396,0.8716
DNR0438,PRJ0700,0.9596
DNR0438,PRJ1319,0.6127
DNR0438,PRJ1628,0.9385
DNR0438,PRJ1006,0.9642
DNR0438,PRJ1334,0.6706
DNR0439,PRJ1290,0.7604
DNR0439,PRJ1274,0.6774
DNR0439,PRJ0768,0.5376
DNR0439,PRJ0038,0.741
DNR0439,PRJ0887,0.9775
DNR0439,PRJ0203,0.8998
DNR0439,PRJ1099,0.9186
DNR0439,PRJ0447,0.9399
DNR0439,PRJ1746,0.6193
DNR0439,PRJ0629,0.5796
DNR0440,PRJ1421,0.5416
DNR0440,PRJ0390,0.7069
DNR0440,PRJ1777,0.5547
DNR0440,PRJ1772,0.8207
DNR0440,PRJ0345,0.7012
DNR0440,PRJ1303,0.6869
DNR0440,PRJ1364,0.9356
DNR0440,PRJ1231,0.9143
DNR0440,PRJ1349,0.624
DNR0440,PRJ1297,0.8012
DNR0441,PRJ0885,0.6857
DNR0441,PRJ0149,0.8505
DNR0441,PRJ1579,0.643
DNR0441,PRJ1763,0.5757
DNR0441,PRJ0752,0.6644
DNR0441,PRJ0284,0.523
DNR0441,PRJ0603,0.7426
DNR0441,PRJ0236,0.5463
DNR0441,PRJ1375,0.9856
DNR0441,PRJ1724,0.8183
DNR0442,PRJ1139,0.798
DNR0442,PRJ1253,0.9124
DNR0442,PRJ1020,0.8973
DNR0442,PRJ1462,0.6929
DNR0442,PRJ1787,0.8295
DNR0442,PRJ1723,0.5777
DNR0442,PRJ0594,0.9402
DNR0442,PRJ0817,0.7485
DNR0442,PRJ1641,0.6717
DNR0442,PRJ1337,0.9026
DNR0443,PRJ0270,0.7081
DNR0443,PRJ0286,0.5395
DNR0443,PRJ1696,0.7249
DNR0443,PRJ1277,0.5363
DNR0443,PRJ1502,0.6189
DNR0443,PRJ0138,0.6688
DNR0443,PRJ0313,0.7853
DNR0443,PRJ0022,0.7132
DNR0443,PRJ1799,0.9552
DNR0443,PRJ0401,0.596
DNR0444,PRJ1536,0.6063
DNR0444,PRJ0447,0.7559
DNR0444,PRJ1724,0.745
DNR0444,PRJ1564,0.9185
DNR0444,PRJ0852,0.5398
DNR0444,PRJ1589,0.7408
DNR0444,PRJ1449,0.7829
DNR0444,PRJ0803,0.7278
DNR0444,PRJ1154,0.9463
DNR0444,PRJ0348,0.7839
DNR0445,PRJ0451,0.7581
DNR0445,PRJ1184,0.8676
DNR0445,PRJ1713,0.6518
DNR0445,PRJ0883,0.8235
DNR0445,PRJ0664,0.9226
DNR0445,PRJ1539,0.8842
DNR0445,PRJ1128,0.8407
DNR0445,PRJ0611,0.543
DNR0445,PRJ0950,0.7531
DNR0445,PRJ0285,0.6445
DNR0446,PRJ0737,0.6868
DNR0446,PRJ1529,0.9698
DNR0446,PRJ0157,0.5062
DNR0446,PRJ0108,0.543
DNR0446,PRJ1184,0.5682
DNR0446,PRJ0103,0.9845
DNR0446,PRJ0013,0.9516
DNR0446,PRJ0063,0.8997
DNR0446,PRJ0986,0.6119
DNR0446,PRJ0604,0.8751
DNR0447,PRJ1974,0.9657
DNR0447,PRJ0123,0.6111
DNR0447,PRJ0884,0.6744
DNR0447,PRJ0272,0.6911
DNR0447,PRJ0691,0.5584
DNR0447,PRJ0373,0.5515
DNR0447,PRJ1627,0.7942
DNR0447,PRJ1709,0.9107
DNR0447,PRJ0200,0.7868
DNR0447,PRJ1218,0.8301
DNR0448,PRJ0135,0.5759
DNR0448,PRJ0281,0.5825
DNR0448,PRJ1738,0.876
DNR0448,PRJ0402,0.7882
DNR0448,PRJ0735,0.6262
DNR0448,PRJ0627,0.805
DNR0448,PRJ1879,0.7073
DNR0448,PRJ1201,0.7153
DNR0448,PRJ0059,0.5939
DNR0448,PRJ1066,0.694
DNR0449,PRJ0989,0.5642
DNR0449,PRJ1617,0.9906
DNR0449,PRJ1978,0.574
DNR0449,PRJ0284,0.8164
DNR0449,PRJ1972,0.9746
DNR0449,PRJ0723,0.5238
DNR0449,PRJ0596,0.8276
DNR0449,PRJ0915,0.7983
DNR0449,PRJ0957,0.978
DNR0449,PRJ0308,0.6546
DNR0450,PRJ0717,0.6661
DNR0450,PRJ1857,0.9032
DNR0450,PRJ1911,0.6365
DNR0450,PRJ1520,0.9754
DNR0450,PRJ0296,0.9202
DNR0450,PRJ0760,0.8121
DNR0450,PRJ0583,0.7892
DNR0450,PRJ0791,0.8628
DNR0450,PRJ1363,0.9965
DNR0450,PRJ0110,0.9846
DNR0451,PRJ1500,0.5837
DNR0451,PRJ1754,0.8827
DNR0451,PRJ1867,0.6394
DNR0451,PRJ1896,0.5273
DNR0451,PRJ0966,0.5046
DNR0451,PRJ1991,0.9281
DNR0451,PRJ0822,0.6618
DNR0451,PRJ0679,0.7319
DNR0451,PRJ0749,0.7732
DNR0451,PRJ1013,0.7901
DNR0452,PRJ1482,0.5554
DNR0452,PRJ1492,0.939
DNR0452,PRJ1093,0.6459
DNR0452,PRJ0516,0.7062
DNR0452,PRJ1538,0.9061
DNR0452,PRJ1716,0.9715
DNR0452,PRJ0911,0.6203
DNR0452,PRJ0184,0.5318
DNR0452,PRJ0836,0.9039
DNR0452,PRJ0109,0.6682
DNR0453,PRJ0665,0.9388
DNR0453,PRJ0256,0.5265
DNR0453,PRJ0761,0.9524
DNR0453,PRJ0160,0.792
DNR0453,PRJ0627,0.5963
DNR0453,PRJ0168,0.5614
DNR0453,PRJ0191,0.6697
DNR0453,PRJ0672,0.8925
DNR0453,PRJ0048,0.7587
DNR0453,PRJ0203,0.9968
DNR0454,PRJ1783,0.5478
DNR0454,PRJ0972,0.7898
DNR0454,PRJ0924,0.8618
DNR0454,PRJ1201,0.9946
DNR0454,PRJ1709,0.5429
DNR0454,PRJ0390,0.8383
DNR0454,PRJ0673,0.639
DNR0454,PRJ1237,0.5738
DNR0454,PRJ1614,0.8728
DNR0454,PRJ1171,0.7841
DNR0455,PRJ1686,0.6096
DNR0455,PRJ1291,0.9392
DNR0455,PRJ1087,0.818
DNR0455,PRJ1417,0.6279
DNR0455,PRJ0643,0.7457
DNR0455,PRJ0742,0.7622
DNR0455,PRJ1079,0.6301
DNR0455,PRJ0267,0.5449
DNR0455,PRJ0213,0.6422
DNR0455,PRJ0559,0.6899
DNR0456,PRJ1215,0.9957
DNR0456,PRJ1951,0.6331
DNR0456,PRJ0569,0.5539
DNR0456,PRJ0889,0.9728
DNR0456,PRJ1720,0.8725
DNR0456,PRJ1249,0.9632
DNR0456,PRJ1225,0.7221
DNR0456,PRJ0521,0.8413
DNR0456,PRJ0765,0.9584
DNR0456,PRJ0440,0.7044
DNR0457,PRJ0268,0.5747
DNR0457,PRJ0234,0.9702
DNR0457,PRJ1697,0.7638
DNR0457,PRJ0260,0.5986
DNR0457,PRJ1356,0.8004
DNR0457,PRJ1001,0.6607
DNR0457,PRJ1130,0.6949
DNR0457,PRJ0460,0.5093
DNR0457,PRJ0758,0.7516
DNR0457,PRJ0157,0.5624
DNR0458,PRJ1530,0.711
DNR0458,PRJ1688,0.7313
DNR0458,PRJ1716,0.9718
DNR0458,PRJ0066,0.6602
DNR0458,PRJ0231,0.925
DNR0458,PRJ0309,0.8299
DNR0458,PRJ0805,0.668
DNR0458,PRJ0999,0.707
DNR0458,PRJ0229,0.5275
DNR0458,PRJ1741,0.5097
DNR0459,PRJ0417,0.5486
DNR0459,PRJ0108,0.9436
DNR0459,PRJ1114,0.5725
DNR0459,PRJ1200,0.8479
DNR0459,PRJ1445,0.5751
DNR0459,PRJ1514,0.8636
DNR0459,PRJ0391,0.7359
DNR0459,PRJ0501,0.5494
DNR0459,PRJ1098,0.8876
DNR0459,PRJ0350,0.8128
DNR0460,PRJ0403,0.6912
DNR0460,PRJ0494,0.8702
DNR0460,PRJ0151,0.7239
DNR0460,PRJ0879,0.8183
DNR0460,PRJ0049,0.7136
DNR0460,PRJ0985,0.7964
DNR0460,PRJ1625,0.777
DNR0460,PRJ1265,0.8457
DNR0460,PRJ1435,0.6956
DNR0460,PRJ1126,0.8095
DNR0461,PRJ1310,0.8289
DNR0461,PRJ0407,0.6694
DNR0461,PRJ0864,0.7716
DNR0461,PRJ0661,0.5849
DNR0461,PRJ1546,0.948
DNR0461,PRJ1549,0.8604
DNR0461,PRJ1033,0.5377
DNR0461,PRJ0851,0.864
DNR0461,PRJ0170,0.7281
DNR0461,PRJ0657,0.6493
DNR0462,PRJ1764,0.549
DNR0462,PRJ0641,0.5734
DNR0462,PRJ1718,0.9194
DNR0462,PRJ0457,0.7432
DNR0462,PRJ0010,0.9038
DNR0462,PRJ1369,0.6285
DNR0462,PRJ0246,0.619
DNR0462,PRJ1561,0.5755
DNR0462,PRJ0188,0.7118
DNR0462,PRJ1485,0.6309
DNR0463,PRJ0713,0.9242
DNR0463,PRJ1541,0.8633
DNR0463,PRJ0155,0.7888
DNR0463,PRJ1927,0.9648
DNR0463,PRJ0144,0.6466
DNR0463,PRJ1114,0.9295
DNR0463,PRJ1966,0.8805
DNR0463,PRJ0603,0.7607
DNR0463,PRJ1274,0.7679
DNR0463,PRJ1287,0.8406
DNR0464,PRJ1310,0.5164
DNR0464,PRJ0831,0.557
DNR0464,PRJ0432,0.6481
DNR0464,PRJ0124,0.7576
DNR0464,PRJ0115,0.9835
DNR0464,PRJ1759,0.7927
DNR0464,PRJ0753,0.5731
DNR0464,PRJ1746,0.6871
DNR0464,PRJ1876,0.8592
DNR0464,PRJ1625,0.5773
DNR0465,PRJ0351,0.95
DNR0465,PRJ0482,0.8733
DNR0465,PRJ1459,0.8302
DNR0465,PRJ0796,0.6437
DNR0465,PRJ1037,0.8303
DNR0465,PRJ0582,0.7875
DNR0465,PRJ0404,0.9909
DNR0465,PRJ1024,0.9586
DNR0465,PRJ0461,0.7262
DNR0465,PRJ0379,0.9915
DNR0466,PRJ0932,0.7495
DNR0466,PRJ1252,0.7975
DNR0466,PRJ0123,0.7884
DNR0466,PRJ0928,0.7884
DNR0466,PRJ0029,0.5482
DNR0466,PRJ1129,0.6763
DNR0466,PRJ1596,0.5626
DNR0466,PRJ0874,0.8375
DNR0466,PRJ0490,0.721
DNR0466,PRJ1896,0.9763
DNR0467,PRJ1799,0.5493
DNR0467,PRJ1760,0.8424
DNR0467,PRJ1698,0.7666
DNR0467,PRJ1651,0.5269
DNR0467,PRJ1215,0.9532
DNR0467,PRJ1121,0.6557
DNR0467,PRJ1857,0.8439
DNR0467,PRJ1668,0.9934
DNR0467,PRJ0723,0.5497
DNR0467,PRJ0592,0.6872
DNR0468,PRJ1203,0.7922
DNR0468,PRJ1100,0.7192
DNR0468,PRJ0968,0.8757
DNR0468,PRJ1580,0.5348
DNR0468,PRJ0820,0.7469
DNR0468,PRJ0571,0.7839
DNR0468,PRJ1256,0.9332
DNR0468,PRJ0341,0.722
DNR0468,PRJ0141,0.6686
DNR0468,PRJ1269,0.8514
DNR0469,PRJ0321,0.7551
DNR0469,PRJ1641,0.8629
DNR0469,PRJ0001,0.9165
DNR0469,PRJ0925,0.5777
DNR0469,PRJ1613,0.9598
DNR0469,PRJ1469,0.61
DNR0469,PRJ0265,0.6211
DNR0469,PRJ0728,0.6547
